"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENST00000216456.6",-1.40530018359935,3.75321155777266,-6.01106924684528,0.00102936017766727,0.0130767316993535,-0.28433855129865
"ENST00000493650.5",1.18180396710166,3.11095636307624,5.92571097218882,0.00110801832761403,0.0136960990694134,-0.284882962922752
"ENST00000242592.9",-1.02123327857149,3.1732259418392,-5.93047718456235,0.00110344869264171,0.0136710148386485,-0.288166851253838
"ENST00000267890.11",-0.692791385369357,4.65730544823359,-6.20063359752243,0.000876523487592261,0.011833479370119,-0.288769238538977
"ENST00000434528.5",2.37646270553594,1.94044877811527,6.21130444684647,0.000868726619754733,0.0117873580713207,-0.289369069049396
"ENST00000266483.7",-1.41022128866416,2.50412040884492,-5.8565829325145,0.00117679554923158,0.0142354072418934,-0.292922408925954
"ENST00000513523.1",-0.745132814342154,4.1224878622999,-6.08120635187219,0.000969498361155524,0.0126132196342876,-0.294949114935322
"ENST00000377966.4",-0.964551556176103,2.49540309417257,-5.85716934074348,0.00117619189847289,0.0142323186635619,-0.29567981943233
"ENST00000512958.1",-0.877831501435501,3.71804777994148,-6.00487792766679,0.00103484511349289,0.0131115911333753,-0.296609599504749
"ENST00000525223.1",1.43505720646786,2.56810110123625,5.85329033504292,0.00118019156092869,0.0142486784275555,-0.298640312593756
"ENST00000481269.1",2.16664821406806,1.65017452202769,6.43201750399884,0.000724032222783999,0.010509696320809,-0.29951579827839
"ENST00000370867.8",1.04285604672213,5.81076828033655,6.47326569843332,0.000700174925796003,0.0102777467031351,-0.299604095885166
"ENST00000438329.5",0.778581246324788,3.97816515216914,6.04927034098883,0.000996246024367916,0.0128072200917026,-0.301406727677631
"ENST00000470487.6",-0.946302059847974,4.02133417236633,-6.05039700107029,0.000995288110905372,0.0128025512515115,-0.301983791138459
"ENST00000374869.8",0.859608832944067,3.96551951502329,6.04454256786708,0.00100027723996238,0.012836581367051,-0.302146463648156
"ENST00000566860.1",1.15177777229305,4.92710196241823,6.23444131636765,0.000852093209837222,0.0116608928681252,-0.306620281613582
"ENST00000494142.1",0.709125489646846,5.44554379408514,6.37654655522991,0.000757604534419434,0.0108474798829327,-0.307433280523422
"ENST00000464139.5",-1.95133811942301,1.93803444816578,-6.03940031719644,0.00100468313049774,0.0128772321575824,-0.308313053157263
"ENST00000344730.8",0.794689436531457,6.25843850491615,6.59549073152723,0.000634620124049242,0.00971286889466477,-0.311168235235977
"ENST00000472176.2",1.808755504908,2.0311552563099,5.90522416866542,0.0011279088175473,0.0138613218578609,-0.313910166338321
"ENST00000674226.1",2.64183778864621,2.34833390110862,5.91671047961989,0.00111670690021705,0.0137639800100328,-0.314383682457147
"ENST00000426126.7",-0.641095206908154,4.93568545419937,-6.23837289580479,0.000849303252060396,0.0116375088831815,-0.314721969129278
"ENST00000564996.6",-0.656806416814866,5.68877957500797,-6.43013552330367,0.000725142831264433,0.010511641183309,-0.31502891666642
"ENST00000230792.7",-1.02788148155458,3.50038100846604,-5.94647281062055,0.00108826996946902,0.0135492443596153,-0.315290969444073
"ENST00000382159.8",-0.927140841469703,3.42609058454387,-5.93676805060799,0.00109745032688023,0.0136265026403653,-0.315957081597145
"ENST00000261822.5",-0.643927885436581,4.32940851453907,-6.09812199479709,0.000955665196803372,0.0125134591599682,-0.318996368672776
"ENST00000349457.8",-0.895582753051139,2.51727492405922,-5.8294793072016,0.00120508742597809,0.0144359012105272,-0.321104814987946
"ENST00000242209.9",-0.662922542881824,5.65046826016635,-6.41251557454411,0.000735636419459922,0.0106229606431233,-0.321779145456672
"ENST00000379958.3",-0.956740799136584,2.4220926574114,-5.82067253089331,0.00121444746901791,0.0145197464270003,-0.324286874533058
"ENST00000456004.1",1.09554725993285,2.13333437034938,5.82413460203618,0.00121075800031308,0.0144796567187441,-0.324493670408125
"ENST00000483783.1",0.91500370549591,4.10282496439263,6.04449379949352,0.00100031892055039,0.012836581367051,-0.324510322839438
"ENST00000484567.6",1.32845736326475,4.66319847342641,6.1453966662985,0.000918190808175844,0.0121596028497061,-0.3270063712306
"ENST00000457138.7",0.629542959841139,6.9158856729384,6.78474440956249,0.000546554281509275,0.00883620033113736,-0.328419561364472
"ENST00000383775.4",-0.861488647468654,3.56784305244976,-5.94545370399326,0.00108922985895505,0.0135572746798473,-0.3289323146082
"ENST00000312838.9",-0.76211260191395,4.0116169106479,-6.02257392951088,0.00101925640617202,0.0129905190699468,-0.329176713242833
"ENST00000392357.1",1.0352718817435,2.44959597602503,5.8164758692474,0.00121893705930311,0.0145532160882354,-0.329339954514838
"ENST00000435891.5",-0.600536542923706,6.20137267662536,-6.55871411860824,0.000653572024606359,0.00987653084428838,-0.330546361779982
"ENST00000347454.9",0.872393953679702,5.02126757714486,6.23959517649616,0.000848438026949709,0.0116367640567906,-0.330668012101602
"ENST00000187830.2",-0.744503257667679,5.2265282639449,-6.28841405230915,0.000814693987988172,0.011340129409911,-0.331936346235186
"ENST00000017003.7",-1.19213159063055,4.69772912508666,-6.14698255395578,0.000916963240459426,0.0121554770465711,-0.331943789924702
"ENST00000514183.5",1.51264023179799,2.65272417067001,5.81417163997549,0.0012214102089746,0.0145746601238868,-0.334744064618801
"ENST00000340833.4",-2.56397276399428,3.20499152469955,-5.82567653852654,0.00120911891980693,0.0144680925109639,-0.335895840077663
"ENST00000372824.5",1.37717143544275,4.02942768068438,6.00589724756117,0.00103393978946296,0.0131074873950047,-0.33704686195618
"ENST00000668580.1",2.35323895126457,2.04636954784516,5.98457154067644,0.00105307139206517,0.0132644478181924,-0.337339680200087
"ENST00000466300.1",1.30055557599485,2.08714409132016,5.81719582030671,0.00121816550603893,0.0145480387049914,-0.338382386232947
"ENST00000443700.5",-1.785386298161,2.27985930493168,-5.81948607760114,0.0012157148135864,0.0145308633729415,-0.340094490132912
"ENST00000533527.6",1.38942775423187,3.12463197714744,5.85943741441405,0.00117386047303327,0.0142281010544767,-0.340100085079185
"ENST00000446172.2",2.17596375937387,3.17985530680458,5.83963346802724,0.0011943977688126,0.0143477698495225,-0.340641143258384
"ENST00000609256.2",1.17796508605606,3.33892155068265,5.89320359177606,0.00113976993368602,0.0139615500687341,-0.341774695722593
"ENST00000216271.10",1.96007017687136,2.62563011965051,5.79774409120278,0.00123920955487438,0.0146944741211693,-0.341929564233283
"ENST00000228865.3",-0.681125394037171,4.46504646793396,-6.09951158657001,0.00095453892985944,0.012502514313124,-0.343071529319673
"ENST00000367942.4",-0.95543737163179,4.52296178201071,-6.10428990134802,0.000950677705227866,0.0124633152384821,-0.34348703984868
"ENST00000620389.1",0.787494085260071,6.86507575911082,6.74395296509575,0.000564279140135173,0.00901109414697315,-0.345948380215485
"ENST00000396648.6",1.34289566094998,2.70237256173556,5.80736654819385,0.00122874779733266,0.014629778461992,-0.347069149296958
"ENST00000524717.6",-1.09859705652619,2.25063528551631,-5.79175495291047,0.00124577259093586,0.014759011380727,-0.347811973236348
"ENST00000393486.6",-0.825878323224983,3.06083849885728,-5.85344697495839,0.00118002974706208,0.0142486784275555,-0.347814618541596
"ENST00000550585.5",2.02777962572794,2.61250751082657,5.78988637157406,0.00124782836730234,0.0147752350653101,-0.348324736565528
"ENST00000249209.8",-0.972048087377414,3.78568851695631,-5.95700316078876,0.00107840808749003,0.0134693076271275,-0.348779527705851
"ENST00000588173.1",0.9691331096193,4.08509276293386,6.01356044961364,0.00102716261637514,0.0130642340096894,-0.348928323014992
"ENST00000317058.8",-1.43774645167543,2.47675526112437,-5.78831970351973,0.00124955497957508,0.0147794204768258,-0.349919669785983
"ENST00000587089.6",-0.744408518466138,4.66487516374186,-6.13465521468013,0.000926555145398279,0.0122252462993663,-0.350025072896991
"ENST00000378344.7",0.75247936326733,5.20999062214827,6.26807329565286,0.000828562789070148,0.0114514644466246,-0.350171413495871
"ENST00000436587.7",-1.26574448338021,4.13654093152886,-6.00860047019204,0.00103154327826425,0.0130851599172395,-0.351554797792426
"ENST00000344450.9",-1.59207429048012,2.21387313206564,-5.80606169085336,0.00123016052177882,0.0146359270554016,-0.352420863990745
"ENST00000539176.1",2.59439594072707,2.334909943202,5.85748139324542,0.00117587081514699,0.0142323186635619,-0.353018974540224
"ENST00000703696.1",-0.682839211173953,6.29095886763755,-6.55710295524529,0.00065441707145819,0.00988236344352489,-0.353696628059438
"ENST00000372097.10",0.591951264673588,5.66408209805933,6.38404701743281,0.00075296206767453,0.0108129672780492,-0.355754536927952
"ENST00000549807.1",1.62295067716212,1.83159925670641,5.90482148607629,0.00112830386069275,0.0138613218578609,-0.356364096877445
"ENST00000263864.10",-0.792871794797024,3.09025190124849,-5.84679312985221,0.00118692582754452,0.0142939070358809,-0.357790344922469
"ENST00000510043.1",1.6341688668618,3.29546537042304,5.85456992198158,0.00117887045224935,0.0142430618364209,-0.358490150509252
"ENST00000509756.1",-1.19708967351488,2.84498530863155,-5.80594765877742,0.00123028406878727,0.0146359270554016,-0.359934063732865
"ENST00000533927.5",1.73780248151237,2.9338612310075,5.80419646878395,0.00123218316581773,0.0146544701209809,-0.36014392878783
"ENST00000458210.7",0.999544899980823,2.56886109155424,5.78750163736544,0.00125045765108552,0.0147860349497898,-0.360842137991811
"ENST00000341423.10",-0.855339385282583,5.57002673663674,-6.34111834008168,0.00077998270696103,0.0110500340947015,-0.36145063302318
"ENST00000280987.9",-0.823794666454706,3.9782264999736,-5.97934383062073,0.00105782300649892,0.0132893066526986,-0.362047823304862
"ENST00000335289.5",-0.931093858131234,3.26782564590156,-5.8630194489886,0.00117018916288794,0.0142035957230941,-0.362159557064005
"ENST00000395788.3",0.861903072309773,3.07944493913677,5.84194262222828,0.00119198202498391,0.01432274689412,-0.362261786359889
"ENST00000375688.5",-1.21325051930272,2.13548652076939,-5.78374805605873,0.00125460901900682,0.0148223267429213,-0.363289640050564
"ENST00000527096.5",-1.69317829288556,4.44264421224413,-6.03780276661288,0.00100605644495023,0.0128871610010242,-0.363640861061997
"ENST00000542928.5",1.1282036593885,4.9795646800866,6.18486562563592,0.000888192245251633,0.0119535294575863,-0.364028043999703
"ENST00000520857.5",-1.27845382221161,4.32044697928902,-6.02872709218397,0.00101389922631956,0.0129452560470748,-0.365828346366189
"ENST00000603037.2",1.00606472847344,3.15377831127277,5.8449200694441,0.00118887539848035,0.0142973889750766,-0.365879231472206
"ENST00000216416.9",-0.856689972432136,5.47039919345136,-6.30899818774958,0.000800930075104604,0.0112393880454624,-0.366892281651976
"ENST00000473494.6",-1.70370363831592,2.16583858568048,-5.80091567042053,0.00123575010901926,0.014680670376271,-0.367356343349964
"ENST00000533412.5",-0.818238038098825,4.1745792976251,-6.00995918474332,0.001030341131833,0.0130840771103418,-0.368065087164231
"ENST00000320027.10",-0.884474833455782,4.28367008137802,-6.02930292807687,0.00101339953647305,0.0129427144004077,-0.368577556099116
"ENST00000508465.6",2.26277351944914,3.38917356953866,5.8330106757564,0.00120135744159912,0.0144007295372834,-0.368639825625441
"ENST00000433165.6",1.46962954686965,2.35316906602397,5.75999328468309,0.00128125021087813,0.0150140624194164,-0.373737136633558
"ENST00000461361.5",1.06909837503655,3.79667777669377,5.93246524199443,0.00110154901893344,0.0136553382989177,-0.374132704388428
"ENST00000256544.8",-1.00002027842096,3.89568511050827,-5.94751643907631,0.00108728798809447,0.0135487727211089,-0.374280411076602
"ENST00000395023.5",-0.97670245360377,4.05384382414606,-5.97593782877388,0.0010609320469212,0.01329807926958,-0.375043766399219
"ENST00000567201.5",0.965793896449513,2.9019007306527,5.80255947085835,0.00123396146320532,0.0146715666598671,-0.37637183831045
"ENST00000427738.8",-1.21974577780506,2.5778206732911,-5.75765877998326,0.00128390316242535,0.0150285313610124,-0.381613220995332
"ENST00000414273.1",1.17818342949366,3.61405036531429,5.89004079699357,0.00114291448657218,0.0139829205428793,-0.382769977861548
"ENST00000371600.7",0.890061247017344,4.80633716292843,6.13088408571526,0.000929512432801769,0.0122492496998514,-0.383239829489696
"ENST00000493615.5",1.37903242952748,3.66822835379937,5.89264593135664,0.00114032365692108,0.0139615500687341,-0.383577821661909
"ENST00000485324.1",1.91850985978759,1.99421129052884,5.8373362757582,0.00119680656616035,0.014364681654001,-0.385636492033952
"ENST00000332826.7",0.967826493834492,3.09147437027214,5.81503409780613,0.00122048385284254,0.0145676438359939,-0.38599146326414
"ENST00000616577.4",-0.754513387284998,7.11342965575723,-6.7753455136874,0.000550580776642389,0.00888461550854002,-0.386903068097193
"ENST00000233623.11",-0.980938555644714,3.46457200488488,-5.86311254735555,0.00117009391979956,0.0142035957230941,-0.387046445443434
"ENST00000534003.5",1.09719878744895,2.51177730438178,5.75195654802062,0.00129040971704696,0.0150823062891592,-0.387190927083754
"ENST00000574867.5",1.74801641425298,2.30241230181518,5.74974784828862,0.00129294010138369,0.0151037352945701,-0.387562852327172
"ENST00000268379.9",-0.592892696996897,6.27081681366299,-6.51550174275254,0.000676678186745169,0.0100806318248927,-0.388363641415554
"ENST00000619858.1",-1.05144522696344,2.95120863447553,-5.78450243700373,0.00125377342653106,0.0148171033028937,-0.392770005987511
"ENST00000471799.1",1.4651788822065,2.98517987034424,5.77953537296922,0.00125928695312693,0.0148452552427468,-0.393708862843432
"ENST00000369441.7",0.76745159587054,3.83300957943205,5.92236064702576,0.00111124345806071,0.0137123429635677,-0.394052324291666
"ENST00000314222.5",-0.611867416941768,6.89666679045611,-6.69879313245398,0.000584679250757044,0.0092402595905851,-0.395998701918415
"ENST00000435366.2",-1.67403398385414,3.12631164262275,-5.78208678262214,0.00125645138367883,0.0148298285568049,-0.39720112594746
"ENST00000506397.5",1.20623960390196,6.43830298987736,6.53683128523258,0.00066515759445521,0.00999394589619478,-0.398602464315744
"ENST00000534885.5",-1.10073890337166,4.98259579201594,-6.1439203839068,0.000919335230970148,0.0121685457121633,-0.398819265642828
"ENST00000314138.11",-0.68865102513781,4.4457364836073,-6.03258854275124,0.00101055379634824,0.0129293826431444,-0.401087431554481
"ENST00000678246.1",-1.71239756825978,7.01423296877593,-6.67160699383513,0.00059736925356659,0.00936923077369851,-0.40258821519486
"ENST00000258947.8",-0.640195159395293,5.50013233704306,-6.28330901263367,0.000818149487674718,0.0113681553047376,-0.40399507754069
"ENST00000592144.5",-0.667766009469107,4.82899250966402,-6.11569862883331,0.000941530906250175,0.0123811026593735,-0.404240518666649
"ENST00000593495.4",-1.70161553469143,1.85523308577223,-5.88373436533228,0.00114921427213973,0.0140360629952998,-0.404621965960662
"ENST00000351217.10",-1.39289093424488,4.09984442465406,-5.93932985594079,0.00109501835336009,0.0136135793148172,-0.405542297215454
"ENST00000377813.6",-2.04337574802498,5.21125197787005,-6.14320646489056,0.00091988925255666,0.0121685457121633,-0.406122886738753
"ENST00000528584.5",1.01867066215435,3.68182977385243,5.87821870945967,0.00115475675727401,0.0140797911840605,-0.407051429766617
"ENST00000610980.4",-0.837030792719967,5.14601562820641,-6.18133242964993,0.000890831315752597,0.0119703372774958,-0.409477125429647
"ENST00000371725.7",1.08585816375067,5.30189775834952,6.2155232491877,0.000865666060445992,0.0117671672999422,-0.410572586927143
"ENST00000287025.4",0.70516434580667,5.54692538964246,6.29066958431683,0.000813172606438102,0.0113336096552216,-0.410668027990395
"ENST00000263354.8",-0.837259198860058,5.15465215235006,-6.18185251364472,0.000890442281842398,0.0119693542791536,-0.411131948345062
"ENST00000230565.3",-1.16508704267546,2.65742767159232,-5.7304810479601,0.0013152555792341,0.0152753435265082,-0.411255770953781
"ENST00000312214.5",-1.47898143577897,4.96677354979843,-6.10991464030744,0.000946155458748452,0.0124267330584189,-0.411350501924349
